"Sequence_ID"	"Functional.annotation"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Solyc06g036780"	"Os01g0708300 protein "	337.659273929904	-0.151800783950968	0.217321318466933	-0.698508480538532	0.484859256161552	0.819538208534923
"Solyc02g071580"	"Subtilisin-like protease "	345.113074350049	-0.151787785079766	0.556763845871181	-0.272625074715943	0.785141434993988	0.944810216656885
"Solyc01g107630"	"Cell division cycle protein 123-like protein "	78.4234783831163	-0.151777726369386	0.418293853392088	-0.362849525850233	0.716717293188806	0.923250403562493
"Solyc07g062610"	"4-methyl-5"	1596.60199387367	-0.151760053579915	0.288098724909943	-0.526764058491941	0.598357444843371	0.875597014647645
"Solyc12g036470"	"Transcription factor "	16.7680207744639	-0.151506215280237	1.4620619766095	-0.103625029379109	0.917466924019738	0.980753162380123
"Solyc06g063340"	"cDNA clone J023065D24 full insert sequence "	30.0638753932855	-0.151462339908936	0.557210874413107	-0.271822297202054	0.785758659831436	0.945008122407329
"Solyc01g095420"	"Unknown Protein "	800.897742941256	-0.151420935491612	0.212221980439954	-0.713502603159688	0.475534802871044	0.814693937507044
"Solyc06g008160"	"Chloroplast FLU-like protein "	433.820328046178	-0.151302950417414	0.406208670563292	-0.372475925261766	0.709538533439494	0.921461023123902
"Solyc02g084680"	"Short internodes 2 "	717.001770120767	-0.151255900352132	0.442944511635452	-0.341478213137038	0.732743603671996	0.927271228056812
"Solyc03g112050"	"Serine/threonine kinase "	7089.52400489736	-0.151092610163971	0.150557251514853	-1.00355584765086	0.315592745282305	0.712917649327741
"Solyc08g005520"	"Ankyrin repeat domain protein "	345.84908558517	-0.151040079204898	0.163006193918543	-0.926591042794206	0.354138907290001	0.737502710990649
"Solyc07g045210"	"Unknown Protein "	2247.50023506832	-0.151034393327289	0.300408427983757	-0.502763502146003	0.615130557086698	0.884375785383515
"Solyc03g044820"	"Methyl jasmonate esterase "	26.444700174796	-0.151031525733781	1.42740635254692	-0.105808360362342	0.915734403419612	0.980384503715354
"Solyc02g089390"	"Binding protein "	1857.58162936574	-0.150992331589746	0.268630696818768	-0.562081450027333	0.574060526301513	0.865512555060085
"Solyc02g084810"	"Unknown Protein "	598.610999171149	-0.150965089570612	0.274536854439408	-0.549890068052524	0.58239477682777	0.868095976887564
"Solyc01g008820"	"Signal peptide peptidase family protein "	1386.85871268536	-0.150871845807546	0.293409937205973	-0.514201554467579	0.607111081074269	0.879885872170959
"Solyc12g017430"	"Clathrin assembly protein "	106.79805982185	-0.150834962883942	0.334706740058028	-0.450648119179769	0.652243179872617	0.899630890337239
"Solyc03g063600."	NA	1298.15391904065	-0.150662256049172	0.207813401672776	-0.724988161670177	0.468459293062462	0.810469091339517
"Solyc08g006870"	"BZIP domain class transcription factor "	2876.70185231238	-0.150570048705714	0.286274753296336	-0.525963421405351	0.598913622074044	0.87585632875988
"Solyc07g055160"	"Lipase "	718.612153872357	-0.150484564499349	0.5610309325566	-0.268228640823057	0.788523330292722	0.945690242681505
"Solyc06g076265"	NA	24.5375035933412	-0.15032680700943	0.699047416964058	-0.215045222057032	0.829732061131241	0.957287219545023
"Solyc09g065330"	"40S ribosomal protein S24 "	3655.73646542632	-0.150223806384424	0.317136926803611	-0.473687526389669	0.635722749605493	0.894136240020084
"Solyc09g009630"	"CAAX prenyl protease 2 "	170.2525665464	-0.150217490548116	0.185608988580535	-0.80932228388787	0.418329791706685	0.781141263790261
"Solyc06g082160"	"SAGA-associated factor 11 homolog "	321.045338756104	-0.15014906826896	0.312468037728204	-0.480526166326057	0.63085330180327	0.892307761399133
"Solyc09g005550"	"Calcium dependent protein kinase 13 "	1847.53049721706	-0.150130544650039	0.145848389723067	-1.02936031679954	0.303310389406205	0.705084708154254
"Solyc03g111200"	"Adenylate kinase "	1967.33784628515	-0.150066330949808	0.203862787283432	-0.73611438825846	0.461661087179619	0.807090010593019
"Solyc12g038600"	"Rhomboid family protein "	149.697365190412	-0.150034810675423	0.242445128991993	-0.618840276557495	0.536021586042957	0.846418942796898
"Solyc04g082560"	"Actin cytoskeleton-regulatory complex protein PAN1 "	2747.69824363456	-0.149980189480388	0.132926829848236	-1.12829132878308	0.259196904325556	0.670866082139619
"Solyc03g033540"	"Calcium-dependent protein kinase "	2775.19551130991	-0.149977640257725	0.292035015092982	-0.51356047222616	0.607559321403274	0.880118432639661
"Solyc03g082600"	"Cytochrome b5 "	3938.03321983272	-0.149928411515197	0.200839952264752	-0.746506906741131	0.455361260935215	0.802990188079462
"Solyc11g013190"	"Oxysterol-binding protein "	2050.61278058905	-0.149877196672936	0.175264210203772	-0.855150041749427	0.392468089215241	0.764172392921611
"Solyc05g047610"	"DHHC zinc finger domain containing protein expressed "	82.2630936933898	-0.149859150993106	0.354297448339676	-0.422975530011245	0.672313114507745	0.907744767750799
"Solyc03g117510"	"Formamidopyrimidine-DNA glycosylase "	653.880948566062	-0.149832999536197	0.311353891186612	-0.481230534698515	0.630352661386143	0.89229518955726
"Solyc02g014720"	"Hydrolase "	893.482366593674	-0.149814141960725	0.407347732736736	-0.36777949138003	0.713037662389714	0.922650370405243
"Solyc09g009660"	"Solute carrier family 35 member F1 "	314.138417346835	-0.149709742988185	0.345889924925186	-0.432824815642047	0.66514204366266	0.90497106845858
"Solyc06g069260"	"Oleosin Bn-V "	9.890394177816	-0.149629331044827	1.08083470186569	-0.138438681499164	0.889893727903562	0.974152984248854
"Solyc05g012630"	"Pentatricopeptide repeat-containing protein "	70.5754283906312	-0.149622063558753	0.465221988387607	-0.321614341741074	0.747744877524431	0.932196344321829
"Solyc05g010100"	"tRNA-adenosine deaminase "	1699.64308882661	-0.14960668295738	0.162671434347929	-0.919686259342834	0.357736735161762	0.740322356915443
"Solyc06g009500"	"Pentatricopeptide repeat-containing protein "	63.6806529145322	-0.149594936139211	0.619817488437625	-0.241353203047393	0.809281379285427	0.950566770988609
"Solyc07g021467"	NA	20.3701723124052	-0.149593165824339	0.926286917945481	-0.161497655776181	0.871701457543042	0.969705945603848
"Solyc12g056990"	"Unknown Protein "	28.9735598222649	-0.149527625137284	0.917379658444025	-0.162994267161863	0.870522948452743	0.969404620390581
"Solyc05g056070"	"Chlorophyll a-b binding protein 6A, chloroplastic "	9231.89705359522	-0.149463449483292	0.402735842075337	-0.371120307328725	0.710547926329635	0.921461023123902
"Solyc02g021475"	NA	214.727692384725	-0.149354912098206	0.467741748983198	-0.319310629044514	0.749490973428962	0.932589661129422
"Solyc11g071920"	"Serine/threonine-protein phosphatase "	2509.71867158771	-0.149286085065729	0.25955798967743	-0.575155036650023	0.565186448844566	0.860723020329556
"Solyc02g066950"	"Alpha amylase 2 "	695.104112137844	-0.149283407033821	0.228255231609149	-0.654019651516443	0.513099144964765	0.835131001674394
"Solyc07g066440"	"Peptidase trypsin-like serine and cysteine proteases "	905.805149933943	-0.149231672492066	0.295732890726307	-0.504616419653423	0.613828274995586	0.884079241803739
"Solyc03g112910"	"Pantothenate kinase "	4183.81760177736	-0.149071441481651	0.170949028435437	-0.872022747634107	0.38319596798188	0.756865396071097
"Solyc12g095780"	"Hydroxyproline-rich glycoprotein-like "	388.016705996209	-0.14883603385842	0.257023611383832	-0.57907533497439	0.562538341949502	0.860093065175227
"Solyc06g073980"	"Unknown Protein "	135.147178824435	-0.148822995837774	0.532258274050557	-0.279606730591919	0.779779242732222	0.943226988538632
"Solyc04g016010"	"Thioredoxin reductase "	206.540048287975	-0.148749897785602	0.40156038434014	-0.370429712657122	0.71106233840408	0.921582742318562
"Solyc03g044090"	"Phototropic-responsive NPH3 family protein "	158.490417096787	-0.148678842580184	0.726798145748685	-0.204566898594695	0.837910519534458	0.959571021403674
"Solyc01g010830"	"HAD-superfamily hydrolase "	274.400404820876	-0.148668283219948	0.254554651447557	-0.584032868283991	0.559198198738863	0.857871699966729
"Solyc11g010100"	"Ras-related protein Rab-25 "	880.400362022897	-0.148644501838985	0.272161802022129	-0.546162248833505	0.584954413465307	0.869229598206074
"Solyc09g092480"	"UDP-glucosyltransferase family 1 protein "	46.429157338533	-0.14848004389006	1.02958314999525	-0.144213746981723	0.885331685898719	0.972892957033906
"Solyc00g006810"	"Peptidyl-prolyl cis-trans isomerase "	658.52741137085	-0.148340426763885	0.191317500693945	-0.775362558186398	0.438125453063186	0.792124007294508
"Solyc06g083800"	"Rop-interactive crib motif-containing protein 1 "	82.8566984175008	-0.148321613606625	0.700991378996972	-0.211588356220378	0.83242819405753	0.957973346024285
"Solyc03g117425"	NA	22.3256245724783	-0.148271875935786	0.6114867867761	-0.242477644885035	0.808410076881035	0.950361975936368
"Solyc06g008970"	"ATP-dependent DNA helicase Ta0057 "	492.90667774692	-0.14805723419803	0.173578155398181	-0.852971584231856	0.393675062397457	0.765022187672388
"Solyc10g008515"	NA	34.9274850066146	-0.148056291192353	0.484502591553292	-0.305584105789179	0.759921323680288	0.936343276190884
"Solyc01g079220"	"NifU like protein "	523.272887347364	-0.148042963172734	0.227423406705386	-0.650957459996699	0.515073947888338	0.836315678881377
"Solyc03g115075"	NA	323.137761940146	-0.148036215610086	0.120837245281743	-1.22508763970021	0.220542201723366	0.639090299741041
"Solyc04g011900"	"Os04g0639300 protein "	349.548837724044	-0.148013793164761	0.434908047776984	-0.340333534689293	0.733605365763432	0.927271228056812
"Solyc05g055170"	"Charged multivesicular body protein 5 "	1300.63162980176	-0.148011258436004	0.204403476082841	-0.724113216039523	0.468996231544778	0.810962142577427
"Solyc10g017530"	"ATP-dependent RNA Helicase "	2633.74367598752	-0.148000623439662	0.117134458685679	-1.26351054250236	0.206405760266635	0.623690544909046
"Solyc01g080840"	"Protein translocase subunit secA "	3214.5913422837	-0.147833906791716	0.263608552690108	-0.560808461193996	0.574928117998333	0.865582924437469
"Solyc03g025920"	"F-box family protein "	482.740705210759	-0.147767670684559	0.212813092777723	-0.69435422772084	0.487460091159178	0.821373355190741
"Solyc09g011750"	"Receptor-like protein kinase At5g59670 "	96.3456356196982	-0.147611142715864	0.609478190982535	-0.242192657423723	0.808630884245042	0.950439139277119
"Solyc02g092360"	"Beta-glucanase-like protein "	583.954063018577	-0.147593010232018	0.25964650210349	-0.568438276796775	0.569737405875932	0.863796659679884
"Solyc10g076890"	"RNA recognition motif-containing protein "	1482.76410002899	-0.147564922548498	0.283948691134571	-0.519688687272597	0.603280572963298	0.87843426859918
"Solyc06g071560"	"Serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B beta isoform "	243.307838402188	-0.147484864150153	0.426170731153701	-0.346069904310162	0.729290180459942	0.926590826084158
"Solyc02g065510"	"Pentatricopeptide repeat-containing protein "	103.248531557286	-0.147479273605422	0.482177704064242	-0.305860831727244	0.759710609387422	0.936343276190884
"Solyc01g102390"	"Germin-like protein "	160.008890531634	-0.147447037121438	0.506702031968231	-0.290993577721991	0.771056231314234	0.941291597531504
"Solyc02g094620"	"Unknown Protein "	933.218855122279	-0.147279944078658	0.309869871718176	-0.475296108208313	0.63457593263356	0.893383216184967
"Solyc03g114280"	"Ring finger protein 12 "	546.053178982122	-0.147166614576862	0.160037254385745	-0.919577226825823	0.357793731871073	0.740322356915443
"Solyc02g072320"	"Somatic embryogenesis receptor-like kinase 2 "	78.1135627675099	-0.147111309632872	0.484922030508057	-0.303371058392092	0.761607099089771	0.937067083000953
"Solyc01g109370"	"1-acylglycerol-3-phosphate acyltransferase "	288.723255401226	-0.14709686009184	0.303388080763595	-0.484847195452152	0.627784741692733	0.890936478531569
"Solyc07g055130"	"Kinase family protein "	1296.5435003896	-0.147074752313355	0.148576211565289	-0.989894349599332	0.322225761599253	0.717435788234766
"Solyc12g043120"	"Heat shock protein 4 "	3548.14948500263	-0.147012214294631	0.285710320991731	-0.514549890197652	0.606867589044976	0.879870834217682
"Solyc11g007110"	"Single-stranded nucleic acid binding R3H protein "	1993.51530059416	-0.146978171040183	0.158153998969601	-0.92933578662424	0.35271509454869	0.735967443297275
"Solyc06g062980"	"U6 snRNA-associated Sm-like protein LSm1 "	145.470901825198	-0.146905422281979	0.381709234589599	-0.38486211223034	0.700339577836014	0.918675416724423
"Solyc08g015694"	NA	93.9753356596043	-0.146892237746905	0.697948110086188	-0.210462978012456	0.833306343795786	0.95812595146432
"Solyc04g077925"	NA	141.796157824261	-0.146876728807875	0.381475508276663	-0.385022696401661	0.700220600079436	0.918583000628714
"Solyc09g061310"	"PPPDE peptidase domain containing 2a "	3248.35339962975	-0.146867104771801	0.46781048590773	-0.313945730581099	0.753562256971156	0.934256720878632
"Solyc01g108430"	"WW domain-binding protein 4 "	515.921037206177	-0.146818316723101	0.1133650080151	-1.29509377976266	0.195287880437312	0.611395019282877
"Solyc03g112990"	"Pectinesterase "	497.544422453083	-0.14675340857547	0.234858042974946	-0.624860050422567	0.532062914092053	0.844995286202758
"Solyc06g068590"	"Serine/threonine protein kinase "	191.145983091042	-0.146715464207586	0.441615131098464	-0.332224722107345	0.73971957738027	0.929189422766547
"Solyc09g056350"	"Lipase class 3 family protein "	1031.43572472547	-0.146506923818857	0.168757547510927	-0.868150349301389	0.385312030870245	0.758228325455828
"Solyc11g072710"	"Protein kinase "	4217.9275491211	-0.146366060794914	0.463288385933097	-0.315928620787939	0.752056687416462	0.933333114662287
"Solyc06g051080"	"UDP-sugar pyrophosphorylase "	1429.56071276115	-0.146363307141564	0.237709485122668	-0.615723462048787	0.538077049672916	0.847890663992921
"Solyc04g054330"	"Zinc finger C3HC4 type family protein "	684.949180446325	-0.146193516831898	0.193955854161546	-0.753746348435214	0.45100154543483	0.800282352207466
"Solyc07g054470"	"Unknown Protein "	629.590680758861	-0.146124596983309	0.512502185356811	-0.285119949062412	0.775552246961383	0.942435817269527
"Solyc02g081300"	"Sucrose synthase "	938.835646143702	-0.146042752323396	0.505865707451329	-0.288698660874235	0.772811987555578	0.941509585780694
"Solyc06g018110"	"RNA binding protein "	261.651609305282	-0.146029603746065	0.422001262268565	-0.346040679975812	0.729312142889477	0.926590826084158
"Solyc08g042140"	"Stress regulated protein isoform 3 "	170.876469612766	-0.146021724851649	0.262431578616196	-0.556418269560479	0.577924952385608	0.865887292212462
"Solyc12g011200"	"WRKY transcription factor 29 "	1105.75822292556	-0.146005327215795	0.555334482654226	-0.262914210761705	0.792616702931832	0.946403170277159
"Solyc10g044450"	"Upf3 regulator of nonsense transcripts-like protein B "	996.301850813686	-0.145860146649478	0.169021822561078	-0.862966358067578	0.388155964010856	0.759905266123185
"Solyc02g083410"	"Receptor-like kinase "	395.613887842831	-0.145764162935651	0.508687917242503	-0.286549292788022	0.774457445251818	0.942020809068325
"Solyc09g091120"	"Genomic DNA chromosome 3 BAC clone F14O13 "	1369.18048389068	-0.14573966073599	0.224472934970648	-0.649252707258661	0.516175048621633	0.836869802972699
"Solyc06g005560"	"Expansin-1 "	953.963337535291	-0.145571157290197	0.441411470063602	-0.329785624440665	0.741561950309923	0.929887247457096
"Solyc08g062670"	"Serine/threonine-protein kinase 38 "	1847.9398925513	-0.145404460851418	0.149204085483475	-0.974534044294135	0.329791443942296	0.722642026773445
"Solyc06g063360."	NA	165.083641550634	-0.145402155289586	0.310380755171239	-0.468463823439589	0.639452935778584	0.895321613757288
"Solyc12g044380"	"Cytochrome c oxidase assembly protein COX19 "	144.38543289337	-0.145337365841539	0.378886661595068	-0.38359061052634	0.701281900330252	0.918789100626778
"Solyc11g012940"	"Glutaredoxin 2 "	232.55058819018	-0.145294290275478	0.185915924780018	-0.781505352203665	0.434505330049823	0.790436041858845
"Solyc04g082570"	"U-box domain-containing protein "	718.875956929524	-0.14529256649828	0.223754241934629	-0.649339942081316	0.516118673983317	0.836869802972699
"Solyc09g018060"	"Receptor tyrosine-protein kinase erbB-4 "	493.908793611282	-0.145282554500661	0.417512408150417	-0.347971824703998	0.727861343378149	0.926023221625762
"Solyc01g095990"	"Phosphatidylinositol kinase family-like protein "	3152.35738279301	-0.145195294067848	0.193289325343163	-0.751181131239763	0.452543654249925	0.800656893591591
